,text_raw,text_clean
9409,Mea culpa.,mea culpa
9410,"Mea culpa.""",mea culpa
9411,Langdon looked incredulous.,langdon look incredulous
9412,"""Coming from you, Leigh, that just might fly.""",come from you leigh that just may fly
9413,"""Sir?""",sir
9414,the pilot called back.,the pilot call back
9415,"""The tower just radioed.",the tower just radio
9416,"They've got some kind of maintenance problem out near your hangar, and they're asking me to bring the plane directly to the terminal instead.""",they have get some kind of maintenance problem out near your hangar and they be ask me to bring the plane directly to the terminal instead
9417,"Teabing had been flying to Biggin Hill for over a decade, and this was a first.",teabing have be fly to biggin hill for over a decade and this be a ﻿1
9418,"""Did they mention what the problem is?""",do they mention what the problem be
9419,"""The controller was vague.",the controller be vague
9420,Something about a gas leak at the pumping station?,something about a gas leak at the pump station
9421,They asked me to park in front of the terminal and keep everyone onboard until further notice.,they ask me to park in front of the terminal and keep everyone onboard until far notice
9422,Safety precaution.,safety precaution
9423,"We're not supposed to deplane until we get the all clear from airport authorities.""",we be not suppose to deplane until we get the all clear from airport authority
9424,Teabing was skeptical.,teabing be skeptical
9425,Must be one hell of a gas leak.,must be one hell of a gas leak
9426,The pumping station was a good half mile from his hangar.,the pump station be a good half mile from his hangar
9427,Rmy also looked concerned.,rmy also look concern
9428,"""Sir, this sounds highly irregular.""",sir this sound highly irregular
9429,Teabing turned to Sophie and Langdon.,teabing turn to sophie and langdon
9430,"""My friends, I have an unpleasant suspicion that we are about to be met by a welcoming committee.""",my friend i have a unpleasant suspicion that we be about to be meet by a welcome committee
9431,Langdon gave a bleak sigh.,langdon give a bleak sigh
9432,"""I guess Fache still thinks I'm his man.""",i guess fache still think i be his man
9433,"""Either that,"" Sophie said, ""or he is too deep into this to admit his error.",either that sophie say or he be too deep into this to admit his error
9434,Teabing was not listening.,teabing be not listen
9435,"Regardless of Fache's mind-set, action needed to be taken fast.",regardless of fache s mind set action need to be take fast
9436,Don't lose sight of the ultimate goal.,do not lose sight of the ultimate goal
9437,The Grail.,the grail
9438,We're so dose.,we be so dose
9439,"Below them, the landing gear descended with a clunk.",below them the land gear descend with a clunk
9440,"""Leigh,"" Langdon said, sounding deeply remorseful, ""I should turn myself in and sort this out legally.",leigh langdon say sound deeply remorseful i should turn myself in and sort this out legally
9441,"Leave you all out of it.""",leave you all out of it
9442,"""Oh, heavens, Robert!""",oh heaven robert
9443,Teabing waved it off.,teabing wave it off
9444,"""Do you really think they're going to let the rest of us go?",do you really think they be go to let the rest of us go
9445,I just transported you illegally.,i just transport you illegally
9446,"Miss Neveu assisted in your escape from the Louvre, and we have a man tied up in the back of the plane.",miss neveu assist in your escape from the louvre and we have a man tie up in the back of the plane
9447,Really now!,really now
9448,"We're all in this together.""",we be all in this together
9449,"""Maybe a different airport?""",maybe a different airport
9450,Sophie said.,sophie say
9451,Teabing shook his head.,teabing shake his head
9452,"""If we pull up now, by the time we get clearance anywhere else, our welcoming party will include army tanks.""",if we pull up now by the time we get clearance anywhere else our welcome party will include army tank
9453,Sophie slumped.,sophie slump
9454,"Teabing sensed that if they were to have any chance of postponing confrontation with the British authorities long enough to find the Grail, bold action had to be taken.",teabing sense that if they be to have any chance of postpone confrontation with the british authority long enough to find the grail bold action have to be take
9455,"""Give me a minute,"" he said, hobbling toward the cockpit.",give me a minute he say hobble toward the cockpit
9456,"""What are you doing?""",what be you do
9457,Langdon asked.,langdon ask
9458,"""Sales meeting,"" Teabing said, wondering how much it would cost him to persuade his pilot to perform one highly irregular maneuver.",sale meet teabing say wonder how much it would cost him to persuade his pilot to perform one highly irregular maneuver
9459,CHAPTER 81,chapter
9460,The Hawker is on final approach.,the hawker be on final approach
9461,"Simon EdwardsExecutive Services Officer at Biggin Hill Airportpaced the control tower, squinting nervously at the rain-drenched runway.",simon edwardsexecutive service officer at biggin hill airportpaced the control tower squint nervously at the rain drench runway
9462,"He never appreciated being awoken early on a Saturday morning, but it was particularly distasteful that he had been called in to oversee the arrest of one of his most lucrative clients.",he never appreciate be awake early on a saturday morning but it be particularly distasteful that he have be call in to oversee the arrest of one of his much lucrative client
9463,"Sir Leigh Teabing paid Biggin Hill not only for a private hangar but a ""per landing fee"" for his frequent arrivals and departures.",sir leigh teabing pay biggin hill not only for a private hangar but a per land fee for his frequent arrival and departure
9464,"Usually, the airfield had advance warning of his schedule and was able to follow a strict protocol for his arrival.",usually the airfield have advance warn of his schedule and be able to follow a strict protocol for his arrival
9465,Teabing liked things just so.,teabing like thing just so
9466,"The custom-built Jaguar stretch limousine that he kept in his hangar was to be fully gassed, polished, and the day's London Times laid out on the back seat.",the custom build jaguar stretch limousine that he keep in his hangar be to be fully gas polish and the day s london time lay out on the back seat
9467,A customs official was to be waiting for the plane at the hangar to expedite the mandatory documentation and luggage check.,a custom official be to be wait for the plane at the hangar to expedite the mandatory documentation and luggage check
9468,"Occasionally, customs agents accepted large tips from Teabing in exchange for turning a blind eye to the transport of harmless organicsmostly luxury foodsFrench escargots, a particularly ripe unprocessed Roquefort, certain fruits.",occasionally custom agent accept large tip from teabing in exchange for turn a blind eye to the transport of harmless organicsmostly luxury foodsfrench escargots a particularly ripe unprocessed roquefort certain fruit
9469,"Many customs laws were absurd, anyway, and if Biggin Hill didn't accommodate its clients, certainly competing airfields would.",many custom law be absurd anyway and if biggin hill do not accommodate its client certainly compete airfield would
9470,"Teabing was provided with what he wanted here at Biggin Hill, and the employees reaped the benefits.",teabing be provide with what he want here at biggin hill and the employee reap the benefit
9471,Edwards's nerves felt frayed now as he watched the jet coming in.,edwards s nerve feel fray now a he watch the jet come in
9472,He wondered if Teabing's penchant for spreading the wealth had gotten him in trouble somehow; the French authorities seemed very intent on containing him.,he wonder if teabing s penchant for spread the wealth have get him in trouble somehow the french authority seem very intent on contain him
9473,"Edwards had not yet been told what the charges were, but they were obviously serious.",edwards have not yet be tell what the charge be but they be obviously serious
9474,"At the French authorities' request, Kent police had ordered the Biggin Hill air traffic controller to radio the Hawker's pilot and order him directly to the terminal rather than to the client's hangar.",at the french authority request kent police have order the biggin hill air traffic controller to radio the hawker s pilot and order him directly to the terminal rather than to the client s hangar
9475,"The pilot had agreed, apparently believing the far-fetched story of a gas leak.",the pilot have agree apparently believe the far fetch story of a gas leak
9476,"Though the British police did not generally carry weapons, the gravity of the situation had brought out an armed response team.",though the british police do not generally carry weapon the gravity of the situation have bring out a arm response team
9477,"Now, eight policemen with handguns stood just inside the terminal building, awaiting the moment when the plane's engines powered down.",now eight policeman with handgun stand just inside the terminal build await the moment when the plane s engine power down
9478,"The instant this happened, a runway attendant would place safety wedges under the tires so the plane could no longer move.",the instant this happen a runway attendant would place safety wedge under the tire so the plane can no long move
9479,Then the police would step into view and hold the occupants at bay until the French police arrived to handle the situation.,then the police would step into view and hold the occupant at bay until the french police arrive to handle the situation
9480,"The Hawker was low in the sky now, skimming the treetops to their right.",the hawker be low in the sky now skim the treetop to their right
9481,Simon Edwards went downstairs to watch the landing from tarmac level.,simon edwards go downstairs to watch the land from tarmac level
9482,"The Kent police were poised, just out of sight, and the maintenance man waited with his wedges.",the kent police be poise just out of sight and the maintenance man wait with his wedge
9483,"Out on the runway, the Hawker's nose tipped up, and the tires touched down in a puff of smoke.",out on the runway the hawker s nose tip up and the tire touch down in a puff of smoke
9484,"The plane settled in for deceleration, streaking from right to left in front of the terminal, its white hull glistening in the wet weather.",the plane settle in for deceleration streak from right to leave in front of the terminal its white hull glisten in the wet weather
9485,"But rather than braking and turning into the terminal, the jet coasted calmly past the access lane and continued on toward Teabing's hangar in the distance.",but rather than brake and turn into the terminal the jet coast calmly past the access lane and continue on toward teabing s hangar in the distance
9486,All the police spun and stared at Edwards.,all the police spin and stare at edwards
9487,"""I thought you said the pilot agreed to come to the terminal!""",i think you say the pilot agree to come to the terminal
9488,Edwards was bewildered.,edwards be bewilder
9489,"""He did!""",he do
9490,"Seconds later, Edwards found himself wedged in a police car racing across the tarmac toward the distant hangar.",second late edwards find himself wedge in a police car race across the tarmac toward the distant hangar
9491,The convoy of police was still a good five hundred yards away as Teabing's Hawker taxied calmly into the private hangar and disappeared.,the convoy of police be still a good five hundred yard away a teabing s hawker taxi calmly into the private hangar and disappear
9492,"When the cars finally arrived and skidded to a stop outside the gaping hangar door, the police poured out, guns drawn.",when the car finally arrive and skid to a stop outside the gape hangar door the police pour out gun draw
9493,Edwards jumped out too.,edwards jump out too
9494,The noise was deafening.,the noise be deafen
9495,"The Hawker's engines were still roaring as the jet finished its usual rotation inside the hangar, positioning itself nose-out in preparation for later departure.",the hawker s engine be still roar a the jet finish its usual rotation inside the hangar position itself nose out in preparation for late departure
9496,"As the plane completed its 180-degree turn and rolled toward the front of the hangar, Edwards could see the pilot's face, which understandably looked surprised and fearful to see the barricade of police cars.",a the plane complete its degree turn and roll toward the front of the hangar edwards can see the pilot s face which understandably look surprise and fearful to see the barricade of police car
9497,"The pilot brought the plane to a final stop, and powered down the engines.",the pilot bring the plane to a final stop and power down the engine
9498,"The police streamed in, taking up positions around the jet.",the police stream in take up position around the jet
9499,"Edwards joined the Kent chief inspector, who moved warily toward the hatch.",edwards join the kent chief inspector who move warily toward the hatch
9500,"After several seconds, the fuselage door popped open.",after several second the fuselage door pop open
9501,Leigh Teabing appeared in the doorway as the plane's electronic stairs smoothly dropped down.,leigh teabing appear in the doorway a the plane s electronic stair smoothly drop down
9502,"As he gazed out at the sea of weapons aimed at him, he propped himself on his crutches and scratched his head.",a he gaze out at the sea of weapon aim at him he prop himself on his crutch and scratch his head
9503,"""Simon, did I win the policemen's lottery while I was away?""",simon do i win the policeman s lottery while i be away
9504,He sounded more bewildered than concerned.,he sound much bewilder than concern
9505,"Simon Edwards stepped forward, swallowing the frog in his throat.",simon edwards step forward swallow the frog in his throat
9506,"""Good morning, sir.",good morning sir
9507,I apologize for the confusion.,i apologize for the confusion
9508,"We've had a gas leak and your pilot said he was coming to the terminal.""",we have have a gas leak and your pilot say he be come to the terminal
9509,"""Yes, yes, well, I told him to come here instead.",yes yes good i tell him to come here instead
9510,I'm late for an appointment.,i be late for a appointment
9511,"I pay for this hangar, and this rubbish about avoiding a gas leak sounded overcautious.""",i pay for this hangar and this rubbish about avoid a gas leak sound overcautious
9512,"""I'm afraid your arrival has taken us a bit off guard, sir.""",i be afraid your arrival have take us a bite off guard sir
9513,"""I know.",i know
9514,"I'm off my schedule, I am.",i be off my schedule i be
9515,"Between you and me, the new medication gives me the tinkles.",between you and me the new medication give me the tinkle
9516,"Thought I'd come over for a tune-up.""",think i would come over for a tune up
9517,The policemen all exchanged looks.,the policeman all exchange look
9518,Edwards winced.,edwards wince
9519,"""Very good, sir.""",very good sir
9520,"""Sir,"" the Kent chief inspector said, stepping forward.",sir the kent chief inspector say step forward
9521,"""I need to ask you to stay onboard for another half hour or so.""",i need to ask you to stay onboard for another half hour or so
9522,Teabing looked unamused as he hobbled down the stairs.,teabing look unamused a he hobble down the stair
9523,"""I'm afraid that is impossible.",i be afraid that be impossible
9524,"I have a medical appointment.""",i have a medical appointment
9525,He reached the tarmac.,he reach the tarmac
9526,"""I cannot afford to miss it.""",i can not afford to miss it
9527,The chief inspector repositioned himself to block Teabing's progress away from the plane.,the chief inspector reposition himself to block teabing s progress away from the plane
9528,"""I am here at the orders of the French Judicial Police.",i be here at the order of the french judicial police
9529,"They claim you are transporting fugitives from the law on this plane.""",they claim you be transport fugitive from the law on this plane
9530,"Teabing stared at the chief inspector a long moment, and then burst out laughing.",teabing stare at the chief inspector a long moment and then burst out laugh
9531,"""Is this one of those hidden camera programs?",be this one of that hide camera program
9532,"Jolly good!""",jolly good
9533,The chief inspector never flinched.,the chief inspector never flinch
9534,"""This is serious, sir.",this be serious sir
9535,"The French police claim you also may have a hostage onboard.""",the french police claim you also may have a hostage onboard
9536,Teabing's manservant Rmy appeared in the doorway at the top of the stairs.,teabing s manservant rmy appear in the doorway at the top of the stair
9537,"""I feel like a hostage working for Sir Leigh, but he assures me I am free to go.""",i feel like a hostage work for sir leigh but he assure me i be free to go
9538,Rmy checked his watch.,rmy check his watch
9539,"""Master, we really are running late.""",master we really be run late
9540,He nodded toward the Jaguar stretch limousine in the far corner of the hangar.,he nod toward the jaguar stretch limousine in the far corner of the hangar
9541,The enormous automobile was ebony with smoked glass and whitewall tires.,the enormous automobile be ebony with smoke glass and whitewall tire
9542,"""I'll bring the car.""",i will bring the car
9543,Rmy started down the stairs.,rmy start down the stair
9544,"""I'm afraid we cannot let you leave,"" the chief inspector said.",i be afraid we can not let you leave the chief inspector say
9545,"""Please return to your aircraft.",please return to your aircraft
9546,Both of you.,both of you
9547,"Representatives from the French police will be landing shortly.""",representative from the french police will be land shortly
9548,Teabing looked now toward Simon Edwards.,teabing look now toward simon edwards
9549,"""Simon, for heaven's sake, this is ridiculous!",simon for heaven s sake this be ridiculous
9550,We don't have anyone else on board.,we do not have anyone else on board
9551,"Just the usualRmy, our pilot, and myself.",just the usualrmy our pilot and myself
9552,Perhaps you could act as an intermediary?,perhaps you can act a a intermediary
9553,"Go have a look onboard, and verify that the plane is empty.""",go have a look onboard and verify that the plane be empty
9554,Edwards knew he was trapped.,edwards know he be trap
9555,"""Yes, sir.",yes sir
9556,"I can have a look.""",i can have a look
9557,"""The devil you will!""",the devil you will
9558,"the Kent chief inspector declared, apparently knowing enough about executive airfields to suspect Simon Edwards might well lie about the plane's occupants in an effort to keep Teabing's business at Biggin Hill.",the kent chief inspector declare apparently know enough about executive airfield to suspect simon edwards may good lie about the plane s occupant in a effort to keep teabing s business at biggin hill
9559,"""I will look myself.""",i will look myself
9560,Teabing shook his head.,teabing shake his head
9561,"""No you won't, Inspector.",no you will not inspector
9562,"This is private property and until you have a search warrant, you will stay off my plane.",this be private property and until you have a search warrant you will stay off my plane
9563,I am offering you a reasonable option here.,i be offer you a reasonable option here
9564,"Mr. Edwards can perform the inspection.""",mr edwards can perform the inspection
9565,"""No deal.""",no deal
9566,Teabing's demeanor turned frosty.,teabing s demeanor turn frosty
9567,"""Inspector, I'm afraid I don't have time to indulge in your games.",inspector i be afraid i do not have time to indulge in your game
9568,"I'm late, and I'm leaving.",i be late and i be leave
9569,"If it is that important to you to stop me, you'll just have to shoot me.""",if it be that important to you to stop me you will just have to shoot me
9570,"With that, Teabing and Rmy walked around the chief inspector and headed across the hangar toward the parked limousine.",with that teabing and rmy walk around the chief inspector and head across the hangar toward the park limousine
9571,The Kent chief inspector felt only distaste for Leigh Teabing as the man hobbled around him in defiance.,the kent chief inspector feel only distaste for leigh teabing a the man hobble around him in defiance
9572,Men of privilege always felt like they were above the law.,man of privilege always feel like they be above the law
9573,They are not.,they be not
9574,The chief inspector turned and aimed at Teabing's back.,the chief inspector turn and aim at teabing s back
9575,"""Stop!",stop
9576,"I will fire!""",i will fire
9577,"""Go ahead,"" Teabing said without breaking stride or glancing back.",go ahead teabing say without break stride or glance back
9578,"""My lawyers will fricassee your testicles for breakfast.",my lawyer will fricassee your testicle for breakfast
9579,"And if you dare board my plane without a warrant, your spleen will follow.""",and if you dare board my plane without a warrant your spleen will follow
9580,"No stranger to power plays, the chief inspector was unimpressed.",no strange to power play the chief inspector be unimpressed
9581,"Technically, Teabing was correct and the police needed a warrant to board his jet, but because the flight had originated in France, and because the powerful Bezu Fache had given his authority, the Kent chief inspector felt certain his career would be far better served by finding out what it was on this plane that Teabing seemed so intent on hiding.",technically teabing be correct and the police need a warrant to board his jet but because the flight have originate in france and because the powerful bezu fache have give his authority the kent chief inspector feel certain his career would be far well serve by find out what it be on this plane that teabing seem so intent on hide
9582,"""Stop them,"" the inspector ordered.",stop them the inspector order
9583,"""I'm searching the plane.""",i be search the plane
9584,"His men raced over, guns leveled, and physically blocked Teabing and his servant from reaching the limousine.",his man race over gun level and physically block teabing and his servant from reach the limousine
9585,Now Teabing turned.,now teabing turn
9586,"""Inspector, this is your last warning.",inspector this be your last warn
9587,Do not even think of boarding that plane.,do not even think of board that plane
9588,"You will regret it.""",you will regret it
9589,"Ignoring the threat, the chief inspector gripped his sidearm and marched up the plane's gangway.",ignore the threat the chief inspector grip his sidearm and march up the plane s gangway
9590,"Arriving at the hatch, he peered inside.",arrive at the hatch he peer inside
9591,"After a moment, he stepped into the cabin.",after a moment he step into the cabin
9592,What the devil?,what the devil
9593,"With the exception of the frightened-looking pilot in the cockpit, the aircraft was empty.",with the exception of the frighten look pilot in the cockpit the aircraft be empty
9594,Entirely devoid of human life.,entirely devoid of human life
9595,"Quickly checking the bathroom, the chairs, and the luggage areas, the inspector found no traces of anyone hiding... much less multiple individuals.",quickly check the bathroom the chair and the luggage area the inspector find no trace of anyone hide much little multiple individual
9596,What the hell was Bezu Fache thinking?,what the hell be bezu fache think
9597,It seemed Leigh Teabing had been telling the truth.,it seem leigh teabing have be tell the truth
9598,The Kent chief inspector stood alone in the deserted cabin and swallowed hard.,the kent chief inspector stand alone in the desert cabin and swallow hard
9599,Shit.,shit
9600,"His face flushed, he stepped back onto the gangway, gazing across the hangar at Leigh Teabing and his servant, who were now under gunpoint near the limousine.",his face flush he step back onto the gangway gaze across the hangar at leigh teabing and his servant who be now under gunpoint near the limousine
9601,"""Let them go,"" the inspector ordered.",let them go the inspector order
9602,"""We received a bad tip.""",we receive a bad tip
9603,Teabing's eyes were menacing even across the hangar.,teabing s eye be menace even across the hangar
9604,"""You can expect a call from my lawyers.",you can expect a call from my lawyer
9605,"And for future reference, the French police cannot be trusted.""",and for future reference the french police can not be trust
9606,"With that, Teabing's manservant opened the door at the rear of the stretch limousine and helped his crippled master into the back seat.",with that teabing s manservant open the door at the rear of the stretch limousine and help his cripple master into the back seat
9607,"Then the servant walked the length of the car, climbed in behind the wheel, and gunned the engine.",then the servant walk the length of the car climb in behind the wheel and gun the engine
9608,Policemen scattered as the Jaguar peeled out of the hangar.,policeman scatter a the jaguar peel out of the hangar
9609,"""Well played, my good man,"" Teabing chimed from the rear seat as the limousine accelerated out of the airport.",good play my good man teabing chime from the rear seat a the limousine accelerate out of the airport
9610,He turned his eyes now to the dimly lit front recesses of the spacious interior.,he turn his eye now to the dimly light front recess of the spacious interior
9611,"""Everyone comfy?""",everyone comfy
9612,Langdon gave a weak nod.,langdon give a weak nod
9613,He and Sophie were still crouched on the floor beside the bound and gagged albino.,he and sophie be still crouch on the floor beside the bind and gag albino
9614,"Moments earlier, as the Hawker taxied into the deserted hangar, Rmy had popped the hatch as the plane jolted to a stop halfway through its turn.",moment early a the hawker taxi into the desert hangar rmy have pop the hatch a the plane jolt to a stop halfway through its turn
9615,"With the police closing in fast, Langdon and Sophie dragged the monk down the gangway to ground level and out of sight behind the limousine.",with the police close in fast langdon and sophie drag the monk down the gangway to grind level and out of sight behind the limousine
9616,"Then the jet engines had roared again, rotating the plane and completing its turn as the police cars came skidding into the hangar.",then the jet engine have roar again rotate the plane and complete its turn a the police car come skid into the hangar
9617,"Now, as the limousine raced toward Kent, Langdon and Sophie clambered toward the rear of the limo's long interior, leaving the monk bound on the floor.",now a the limousine race toward kent langdon and sophie clamber toward the rear of the limo s long interior leave the monk bind on the floor
9618,They settled onto the long seat facing Teabing.,they settle onto the long seat face teabing
9619,The Brit gave them both a roguish smile and opened the cabinet on the limo's bar.,the brit give them both a roguish smile and open the cabinet on the limo s bar
9620,"""Could I offer you a drink?",can i offer you a drink
9621,Some nibblies?,some nibblies
9622,Crisps?,crisp
9623,Nuts?,nut
9624,"Seltzer?""",seltzer
9625,Sophie and Langdon both shook their heads.,sophie and langdon both shake their head
9626,Teabing grinned and closed the bar.,teabing grin and close the bar
9627,"""So then, about this knight's tomb...""",so then about this knight s tomb
9628,CHAPTER 82,chapter
9629,"""Fleet Street?""",fleet street
9630,"Langdon asked, eyeing Teabing in the back of the limo.",langdon ask eye teabing in the back of the limo
9631,There's a crypt on Fleet Street?,there be a crypt on fleet street
9632,"So far, Leigh was being playfully cagey about where he thought they would find the",so far leigh be be playfully cagey about where he think they would find the
9633,"""knight's tomb,"" which, according to the poem, would provide the password for opening the smaller cryptex.",knight s tomb which accord to the poem would provide the password for open the small cryptex
9634,Teabing grinned and turned to Sophie.,teabing grin and turn to sophie
9635,"""Miss Neveu, give the Harvard boy one more shot at the verse, will you?""",miss neveu give the harvard boy one much shoot at the verse will you
9636,"Sophie fished in her pocket and pulled out the black cryptex, which was wrapped in the vellum.",sophie fish in her pocket and pull out the black cryptex which be wrap in the vellum
9637,"Everyone had decided to leave the rosewood box and larger cryptex behind in the plane's strongbox, carrying with them only what they needed, the far more portable and discreet black cryptex.",everyone have decide to leave the rosewood box and large cryptex behind in the plane s strongbox carry with them only what they need the far much portable and discreet black cryptex
9638,Sophie unwrapped the vellum and handed the sheet to Langdon.,sophie unwrap the vellum and hand the sheet to langdon
9639,"Although Langdon had read the poem several times onboard the jet, he had been unable to extract any specific location.",although langdon have read the poem several time onboard the jet he have be unable to extract any specific location
9640,"Now, as he read the words again, he processed them slowly and carefully, hoping the pentametric rhythms would reveal a clearer meaning now that he was on the ground.",now a he read the word again he process them slowly and carefully hope the pentametric rhythm would reveal a clear mean now that he be on the grind
9641,In London lies a knight a Pope interred.,in london lie a knight a pope inter
9642,His labor's fruit a Holy wrath incurred.,his labor s fruit a holy wrath incur
9643,You seek the orb that ought be on his tomb.,you seek the orb that ought be on his tomb
9644,It speaks of Rosy flesh and seeded womb.,it speak of rosy flesh and seed womb
9645,The language seemed simple enough.,the language seem simple enough
9646,There was a knight buried in London.,there be a knight bury in london
9647,A knight who labored at something that angered the Church.,a knight who labor at something that anger the church
9648,A knight whose tomb was missing an orb that should be present.,a knight whose tomb be miss a orb that should be present
9649,"The poem's final reference Rosy flesh and seeded wombwas a clear allusion to Mary Magdalene, the Rose who bore the seed of Jesus.",the poem s final reference rosy flesh and seed wombwas a clear allusion to mary magdalene the rise who bear the seed of jesus
9650,"Despite the apparent straightforwardness of the verse, Langdon still had no idea who this knight was or where he was buried.",despite the apparent straightforwardness of the verse langdon still have no idea who this knight be or where he be bury
9651,"Moreover, once they located the tomb, it sounded as if they would be searching for something that was absent.",moreover once they locate the tomb it sound a if they would be search for something that be absent
9652,The orb that ought be on his tomb?,the orb that ought be on his tomb
9653,"""No thoughts?""",no thought
9654,"Teabing clucked in disappointment, although Langdon sensed the Royal Historian was enjoying being one up.",teabing cluck in disappointment although langdon sense the royal historian be enjoy be one up
9655,"""Miss Neveu?""",miss neveu
9656,She shook her head.,she shake her head
9657,"""What would you two do without me?""",what would you two do without me
9658,Teabing said.,teabing say
9659,"""Very well, I will walk you through it.",very good i will walk you through it
9660,It's quite simple really.,it be quite simple really
9661,The first line is the key.,the ﻿1 line be the key
9662,"Would you read it please?""",would you read it please
9663,Langdon read aloud.,langdon read aloud
9664,""" 'In London lies a knight a Pope interred.'",in london lie a knight a pope inter
9665,"""Precisely.",precisely
9666,"A knight a Pope interred.""",a knight a pope inter
9667,He eyed Langdon.,he eye langdon
9668,"""What does that mean to you?""",what doe that mean to you
9669,Langdon shrugged.,langdon shrug
9670,"""A knight buried by a Pope?",a knight bury by a pope
9671,"A knight whose funeral was presided over by a Pope?""",a knight whose funeral be preside over by a pope
9672,Teabing laughed loudly.,teabing laugh loudly
9673,"""Oh, that's rich.",oh that be rich
9674,"Always the optimist, Robert.",always the optimist robert
9675,Look at the second line.,look at the 2 line
9676,This knight obviously did something that incurred the Holy wrath of the Church.,this knight obviously do something that incur the holy wrath of the church
9677,Think again.,think again
9678,Consider the dynamic between the Church and the Knights Templar.,consider the dynamic between the church and the knight templar
9679,"A knight a Pope interred?""",a knight a pope inter
9680,"""A knight a Pope killed?""",a knight a pope kill
9681,Sophie asked.,sophie ask
9682,Teabing smiled and patted her knee.,teabing smile and pat her knee
9683,"""Well done, my dear.",good do my dear
9684,A knight a Pope buried.,a knight a pope bury
9685,"Or killed.""",or kill
9686,Langdon thought of the notorious Templar round-up in 1307unlucky Friday the thirteenthwhen Pope Clement killed and interred hundreds of Knights Templar.,langdon think of the notorious templar round up in 1307unlucky friday the thirteenthwhen pope clement kill and inter hundred of knight templar
9687,"""But there must be endless graves of 'knights killed by Popes.'",but there must be endless grave of knight kill by popes
9688,"""Aha, not so!",aha not so
9689,"""Teabing said.",teabing say
9690,"""Many of them were burned at the stake and tossed unceremoniously into the Tiber River.",many of them be burn at the stake and toss unceremoniously into the tiber river
9691,But this poem refers to a tomb.,but this poem refer to a tomb
9692,A tomb in London.,a tomb in london
9693,"And there are few knights buried in London.""",and there be few knight bury in london
9694,"He paused, eyeing Langdon as if waiting for light to dawn.",he pause eye langdon a if wait for light to dawn
9695,Finally he huffed.,finally he huff
9696,"""Robert, for heaven's sake!",robert for heaven s sake
9697,"The church built in London by the Priory's military armthe Knights Templar themselves!""",the church build in london by the priory s military armthe knight templar themselves
9698,"""The Temple Church?""",the temple church
9699,Langdon drew a startled breath.,langdon draw a startle breath
9700,"""It has a crypt?""",it have a crypt
9701,"""Ten of the most frightening tombs you will ever see.""",ten of the much frighten tomb you will ever see
9702,"Langdon had never actually visited the Temple Church, although he'd come across numerous references in his Priory research.",langdon have never actually visit the temple church although he would come across numerous reference in his priory research
9703,"Once the epicenter of all Templar/Priory activities in the United Kingdom, the Temple Church had been so named in honor of Solomon's Temple, from which the Knights Templar had extracted their own title, as well as the Sangreal documents that gave them all their influence in Rome.",once the epicenter of all templar priory activity in the unite kingdom the temple church have be so name in honor of solomon s temple from which the knight templar have extract their own title a good a the sangreal document that give them all their influence in rome
9704,"Tales abounded of knights performing strange, secretive rituals within the Temple Church's unusual sanctuary.",tale abound of knight perform strange secretive ritual within the temple church s unusual sanctuary
9705,"""The Temple Church is on Fleet Street?""",the temple church be on fleet street
9706,"""Actually, it's just off Fleet Street on Inner Temple Lane.""",actually it be just off fleet street on inner temple lane
9707,Teabing looked mischievous.,teabing look mischievous
9708,"""I wanted to see you sweat a little more before I gave it away.""",i want to see you sweat a little much before i give it away
9709,"""Neither of you has ever been there?""",neither of you have ever be there
9710,Sophie and Langdon shook their heads.,sophie and langdon shake their head
9711,"""I'm not surprised,"" Teabing said.",i be not surprise teabing say
9712,"""The church is hidden now behind much larger buildings.",the church be hide now behind much large building
9713,Few people even know it's there.,few people even know it be there
9714,Eerie old place.,eerie old place
9715,"The architecture is pagan to the core.""",the architecture be pagan to the core
9716,Sophie looked surprised.,sophie look surprise
9717,"""Pagan?""",pagan
9718,"""Pantheonically pagan!""",pantheonically pagan
9719,Teabing exclaimed.,teabing exclaim
9720,"""The church is round.",the church be round
9721,"The Templars ignored the traditional Christian cruciform layout and built a perfectly circular church in honor of the sun.""",the templars ignore the traditional christian cruciform layout and build a perfectly circular church in honor of the sun
9722,His eyebrows did a devilish dance.,his eyebrow do a devilish dance
9723,"""A not so subtle howdy-do to the boys in Rome.",a not so subtle how do you do to the boy in rome
9724,"They might as well have resurrected Stonehenge in downtown London.""",they may a good have resurrect stonehenge in downtown london
9725,Sophie eyed Teabing.,sophie eye teabing
9726,"""What about the rest of the poem?""",what about the rest of the poem
9727,The historian's mirthful air faded.,the historian s mirthful air fade
9728,"""I'm not sure.",i be not sure
9729,It's puzzling.,it be puzzle
9730,We will need to examine each of the ten tombs carefully.,we will need to examine each of the ten tomb carefully
9731,"With luck, one of them will have a conspicuously absent orb.""",with luck one of them will have a conspicuously absent orb
9732,Langdon realized how close they really were.,langdon realize how close they really be
9733,"If the missing orb revealed the password, they would be able to open the second cryptex.",if the miss orb reveal the password they would be able to open the 2 cryptex
9734,He had a hard time imagining what they might find inside.,he have a hard time imagine what they may find inside
9735,Langdon eyed the poem again.,langdon eye the poem again
9736,It was like some kind of primordial crossword puzzle.,it be like some kind of primordial crossword puzzle
9737,A five-letter word that speaks of the Grail?,a five letter word that speak of the grail
